{ Units, Wavelength Units } SI Nanometers
{ Thickness } 3
{ Conductivity } 1.0
{ IR Transmittance } TIR=0
{ Emissivity, front back } Emis= 0.9 0.06
{ Manufacturer: Roehm }
{ Type: Coated }
{ Coated Side: Back }
{ Material: PMMA }

1449	0.188	0.480	0.695
1453	0.191	0.501	0.697
1458	0.193	0.520	0.699
1462	0.195	0.536	0.701
1467	0.195	0.549	0.703
1472	0.196	0.560	0.705
1476	0.196	0.570	0.707
1481	0.196	0.580	0.708
1485	0.196	0.590	0.710
1490	0.196	0.599	0.712
1495	0.196	0.607	0.714
1499	0.195	0.613	0.715
1504	0.194	0.618	0.717
1509	0.193	0.623	0.719
1513	0.192	0.627	0.720
1518	0.191	0.630	0.722
1522	0.190	0.633	0.724
1527	0.188	0.635	0.725
1532	0.187	0.636	0.727
1536	0.185	0.635	0.729
1541	0.183	0.635	0.730
1545	0.182	0.634	0.732
1550	0.180	0.633	0.733
1555	0.178	0.631	0.735
1559	0.176	0.627	0.736
1564	0.174	0.624	0.738
1568	0.172	0.621	0.739
1573	0.169	0.617	0.741
1578	0.167	0.612	0.742
1582	0.165	0.608	0.744
1587	0.163	0.603	0.745
1591	0.161	0.597	0.746
1596	0.158	0.589	0.748
1601	0.156	0.580	0.749
1605	0.153	0.570	0.750
1610	0.150	0.557	0.752
1615	0.147	0.544	0.753
1619	0.144	0.530	0.754
1624	0.140	0.515	0.756
1628	0.136	0.497	0.757
1633	0.132	0.477	0.758
1638	0.127	0.450	0.759
1642	0.120	0.409	0.760
1647	0.110	0.355	0.761
1651	0.097	0.289	0.762
1656	0.082	0.222	0.764
1661	0.067	0.164	0.765
1665	0.053	0.119	0.766
1670	0.043	0.092	0.767
1674	0.036	0.077	0.768
1679	0.032	0.070	0.769
1684	0.032	0.070	0.770
1688	0.033	0.072	0.772
1693	0.035	0.076	0.773
1697	0.036	0.080	0.774
1702	0.036	0.083	0.775
1707	0.036	0.083	0.776
1711	0.036	0.082	0.777
1716	0.037	0.084	0.778
1721	0.038	0.086	0.779
1725	0.039	0.090	0.781
1730	0.041	0.098	0.782
1734	0.044	0.108	0.783
1739	0.048	0.120	0.784
1744	0.051	0.134	0.785
1748	0.055	0.151	0.786
1753	0.059	0.170	0.787
1757	0.063	0.188	0.788
1762	0.065	0.202	0.789
1767	0.067	0.212	0.790
1771	0.067	0.217	0.791
1776	0.067	0.219	0.792
1780	0.067	0.221	0.793
1785	0.067	0.225	0.794
1790	0.069	0.237	0.795
1794	0.071	0.253	0.796
1799	0.074	0.273	0.797
1804	0.076	0.292	0.798
1808	0.078	0.311	0.799
1813	0.080	0.327	0.800
1817	0.081	0.339	0.800
1822	0.082	0.349	0.801
1827	0.082	0.354	0.802
1831	0.082	0.354	0.803
1836	0.081	0.351	0.804
1840	0.080	0.348	0.805
1845	0.078	0.342	0.805
1850	0.077	0.333	0.806
1854	0.076	0.328	0.807
1859	0.075	0.324	0.808
1863	0.074	0.322	0.809
1868	0.073	0.320	0.809
1873	0.072	0.314	0.810
1877	0.070	0.301	0.810
1882	0.066	0.274	0.811
1886	0.060	0.237	0.812
1891	0.053	0.196	0.812
1896	0.045	0.153	0.813
1900	0.038	0.120	0.815
1905	0.034	0.102	0.815
